amount_inr,active_call,call_duration_seconds,screen_share_active,typing_jitter_ms,is_new_payee,velocity_10m,is_fraud
85832.24303696648,1,1311,1,154.83138927636548,0,2,1
202.9779447505222,0,181,0,48.57788370324258,0,3,0
3250.6249718234803,0,563,0,89.10904515869103,0,1,0
5259.614805737403,0,188,0,26.623014175742572,1,3,0
356.47995571377163,0,135,0,94.17094059739728,0,2,0
6395.697057805074,0,7,0,52.6113902484139,0,1,0
1118.6877847212227,0,9,0,30.505753015230738,0,1,0
2075.1675531870346,0,45,0,26.92974681793118,0,1,0
148.4250966188002,0,126,0,47.740440972698096,1,1,0
2501.0056005022,0,60,0,46.366523391370364,0,1,0
679.1060165605184,0,160,0,49.512606400412295,0,3,0
754.1000210990189,0,73,0,45.36316650950996,1,4,0
293.5275663775123,1,34,0,10.0,0,3,0
3858.462804511739,0,295,1,49.68204317724722,0,1,0
1497.8067485827696,0,51,0,54.25154516730178,0,1,0
2056.4094787723466,0,100,0,67.36317626854564,0,1,0
678.263732878427,0,178,0,53.51901898000246,1,1,0
3070.2787139881734,0,215,0,76.20020875978456,0,1,0
754.25724619217,0,48,0,10.0,0,1,0
33129.99702815404,1,1710,1,194.92002873622343,0,8,1
2878.681498874212,0,134,0,22.294199280294094,0,2,0
3504.5583282834095,0,122,0,83.12866486834449,0,2,0
1490.0099187672904,0,69,0,47.2120716023071,0,2,0
234.64427353561908,0,159,0,103.75822694723614,0,2,0
2387.189697757839,0,165,0,63.52032242217422,1,2,0
536.295782010386,0,3,0,58.98551856687806,0,1,0
1782.7611865708382,0,14,0,40.80067245182093,0,1,0
1911.5852443275983,0,4,0,34.87504897134865,0,2,0
1277.335249399144,0,170,0,75.55130328570098,0,1,0
1510.850443930813,0,60,0,93.06660967176592,0,1,0
619.3378160291809,0,44,0,64.1373635977205,0,1,0
3237.229497175345,0,64,0,10.195733905566016,0,1,0
2125.474470794669,0,1,0,45.80298085876506,0,1,0
729.1705569977587,0,611,0,52.51523486414159,0,1,0
1389.787466846119,0,30,0,67.92020455643863,0,1,0
2887.2328387609086,0,55,0,34.13573444682402,0,1,0
483.34618236877924,0,107,0,24.651294734125734,0,1,1
7425.620417346286,0,233,0,66.56946196102128,0,1,0
94245.09460303518,1,1815,1,118.45147320492006,1,2,1
870.3804335331386,0,187,0,60.74747024243994,0,1,0
2710.2899107991457,0,7,0,61.440350740804455,0,1,0
428.8538544946099,0,489,0,54.61040170386645,0,1,0
1476.388098919492,0,423,0,85.40357046087462,1,2,0
652.1392846840331,0,521,0,52.05542926270801,0,1,0
75829.05133829851,1,1004,0,148.35426193732104,1,3,1
36.986587088454684,0,17,0,73.44760329779906,1,1,0
1027.0041363639216,0,83,0,85.3129072660153,0,1,0
2128.692577921662,0,476,0,39.798753699436155,1,1,0
863.6147456675114,0,376,0,80.78191962570725,0,4,0
50240.003123968396,1,1819,1,174.1406430822316,1,1,1
1364.118775478207,0,141,0,72.46558232048608,0,1,0
900.6624846666356,0,25,0,91.17597506582045,0,1,0
23623.042792713375,1,2287,0,123.64819639014799,1,5,1
5835.623306085718,0,60,0,54.05827651307578,0,1,0
601.0601467480191,1,48,0,47.741017044170164,0,1,0
6424.379606503414,0,263,0,54.77311158035863,0,2,0
10195.023861506741,0,369,0,104.6206141740918,0,2,0
638.343817267521,0,525,0,79.87123908485361,1,3,0
1994.1131311732631,0,33,0,52.88126207023803,0,1,0
2208.4767350395796,0,49,0,65.25928419306925,0,1,0
2165.8501578625974,0,92,0,61.23675656459134,0,1,0
1061.5800755436499,1,1275,0,35.254440936919366,1,1,0
147.5147927235001,0,54,0,28.438585877766663,0,1,0
3503.6370967793764,0,316,0,55.566558009698305,0,1,0
1630.036767276149,0,203,0,60.35220297300975,0,1,0
686.4863076075696,0,184,0,66.91815569798678,0,1,0
659.1760520721955,0,343,0,53.93041855665628,1,2,0
3580.3612555619607,0,46,0,42.58448986146585,0,1,0
90854.45370443953,1,1411,0,120.45741681020323,1,3,1
91.4126701957613,0,37,0,74.09601178689879,1,1,0
6801.284577402529,0,325,0,36.91451697536553,1,1,0
250.39729336398224,0,2,0,34.30217225377126,0,2,0
3051.263379923011,0,360,0,45.34612490011817,0,3,0
408.03391232082896,0,176,0,65.20453388626449,1,1,0
4182.190027220813,0,273,0,64.84670326642818,0,1,0
2322.6322990705694,0,106,1,50.40843768862966,0,1,0
1313.637610414112,1,440,0,40.86377582832611,1,1,0
1538.4849492342942,0,15,0,24.30203768625198,0,1,0
735.2852813166231,0,94,0,56.419358154075006,0,1,0
2145.9272069390663,0,94,0,36.12221270523729,0,1,0
4434.703467405991,0,241,0,47.05130104063836,0,1,0
3930.7245413465444,0,89,0,34.805603997682866,0,1,0
5280.536004740675,0,19,0,68.28022052174164,0,2,0
1763.265766754873,0,102,0,70.47069839802907,1,1,0
374.50602456346957,0,103,0,68.12450445895512,0,2,1
1866.471319655986,0,133,0,34.98787254737297,0,1,0
269.7630173498835,0,16,0,36.75865956947504,0,1,0
1552.66867548249,0,10,0,54.17188471620579,1,2,0
619.4793181324351,0,14,0,106.41310025020431,0,2,0
196.9792327545985,0,4,0,49.2873096449085,0,1,0
2917.4015797221496,0,78,0,14.29014243480799,1,1,0
825.6685522778929,0,333,0,86.27019175350583,0,2,0
804.4274327913676,0,162,1,47.04703933621959,1,1,0
2254.280076637588,0,133,0,69.63121163830887,1,2,0
2035.2048597721862,0,142,0,32.57867217346709,0,1,0
7435.848794591545,0,23,0,41.64135402533958,0,1,0
2130.4402897699456,0,344,0,72.45457403216176,0,1,0
2010.1634386883538,0,23,0,41.09379041733489,1,2,0
1262.9758625810493,0,183,0,63.61434835766183,0,1,0
1987.588852086062,0,30,0,45.60543708368916,0,1,0
1452.8599807535024,0,17,0,46.901119939803806,0,1,0
2856.971059767636,0,60,0,48.06689297024476,0,1,0
1925.301797857119,0,71,0,69.08907654860843,0,1,0
1858.7104352185797,0,146,0,37.55382564499146,1,1,0
493.4234256021462,0,126,0,48.86727626801452,0,1,0
2517.271974356499,0,364,0,43.51326233550621,0,1,0
595.9999689150718,0,102,0,29.77351057562608,0,2,0
640.8579882678126,0,583,0,69.87084721891732,1,1,0
562.1915749351072,0,246,0,62.527378310320685,0,2,0
10602.202247188821,0,438,0,38.549484136786944,0,1,0
395.1122875605997,0,2,0,63.74421442557234,1,1,0
5090.716306837126,0,49,0,82.8919562284305,0,1,0
3995.7712100301387,0,1335,0,59.89163450957931,0,1,0
737.4000792756482,0,322,0,52.96004081461905,0,1,0
5140.445419924035,0,235,0,45.08978611387454,0,2,0
1240.4989163904502,0,122,0,53.319857675077614,0,2,0
864.0240273273519,0,5,0,59.41023434519927,1,3,0
4737.616083609877,1,82,0,44.39035776129055,0,1,0
710.4689959734014,0,203,0,24.313684221858487,0,1,0
5371.694750889245,0,150,0,99.3146588414364,0,1,0
472.39298494692815,0,67,0,35.68731717136042,0,1,0
467.0584102178642,0,584,0,80.18592048417011,0,3,0
2442.484431987366,0,451,0,69.73233163583562,0,1,0
1390.2246054455968,0,156,0,45.49499776568053,1,1,0
4103.026288104161,1,133,0,59.46037953555295,0,1,0
1725.3603990042875,0,491,0,114.56763081930312,0,1,0
116.7432110026807,0,476,0,46.167358446102824,0,2,0
1215.2825991025743,0,18,0,53.48358786735227,0,1,0
324.309126695478,0,248,0,28.057487766130023,0,1,0
2393.187265613292,0,79,0,18.287962584252497,0,1,0
2532.7920569752196,0,554,0,40.4459688879796,0,1,1
4411.586718517875,1,60,0,60.864870672473906,0,1,0
1402.4184895325845,0,278,0,84.0865934541059,0,2,0
1727.064624801415,0,42,0,73.03838409753337,0,1,0
5807.001338829436,0,23,0,63.64244214203907,0,2,0
1578.3715826723135,0,29,0,57.261279358262655,0,3,0
3338.7100850926463,0,152,0,61.656217495660385,0,1,0
5586.21225135426,0,308,0,47.733100166095426,0,1,0
2449.266676191652,0,294,0,10.0,0,1,0
70.46534719638758,0,16,0,33.587820428547545,0,4,0
551.1584148117096,0,118,0,56.86262872094047,0,1,0
964.4307002415633,0,34,0,52.48737023768555,1,1,0
444.3530946224469,1,28,0,29.83843692931854,0,2,0
370.0748630988134,0,552,0,91.20608715684244,0,1,0
71.9701598930609,0,453,0,63.25735303187105,0,1,0
2925.095877346351,0,179,0,69.46659593194443,1,1,0
2074.6252107395094,0,164,0,84.65866589380664,0,2,0
1935.493913301166,0,165,0,10.235108026371023,0,1,0
1121.0284283257706,0,251,0,72.59122817664071,0,1,0
4558.494960222187,0,206,0,55.368997593847745,0,1,0
2124.932462491933,0,21,0,91.47242722461397,0,3,0
541.6955630700534,0,138,0,60.258929505124634,0,1,0
668.3123572314128,0,246,0,57.92551608976661,0,3,0
86105.43600815992,0,2397,0,109.77033566702102,1,3,1
186.66725127668653,0,573,0,97.58265917769728,1,1,0
3549.7809615612505,0,213,0,89.20314332001755,0,2,0
70.72303488350308,0,105,0,34.15244134658511,0,1,0
1063.1178127001917,0,34,0,51.07161204568894,1,1,0
5575.2469404404055,0,291,0,98.54868619115649,0,2,0
1543.253297368062,0,398,0,79.49504435774311,0,1,0
2182.088110041699,0,269,0,27.290662916524663,0,1,0
387.57230159945766,0,2,0,77.86149374320007,0,1,0
909.9529330292045,0,42,0,45.52890788930729,1,1,0
454.83771409002793,0,196,0,77.19165046888705,1,2,1
871.8046159968109,0,206,0,73.78632665252351,0,1,0
10.0,0,165,0,70.49969190864329,0,1,0
381.59413980586277,0,118,0,57.32655510414007,0,2,0
201.10987063133712,0,211,0,102.16272076307257,0,1,0
30771.814287648303,1,695,0,223.18747238230267,1,5,1
1635.5071702479459,0,164,0,84.8808424825099,1,2,0
2189.8921999696827,0,15,0,16.57752697033405,1,1,0
1093.7451484534986,0,268,0,19.5433047550884,0,2,0
5527.501777716058,0,143,0,30.561185610440983,0,1,0
1361.847432299941,0,992,0,31.718625537378315,1,1,0
3012.6852437139596,0,35,0,56.352234053024326,0,1,0
97.47298765503763,0,53,0,65.8517875891651,0,3,0
1139.6857182054716,0,227,0,10.0,0,2,0
596.468855489292,0,91,0,54.91496262784607,0,1,0
387.2917436305323,0,235,0,68.49305023714513,0,2,0
1512.8758371043252,0,158,0,64.89118367229382,0,1,0
8782.893934342897,0,696,0,44.48379598906637,0,1,0
3394.9381561375712,0,3,0,42.418472864878154,0,1,0
653.3890802363966,0,351,0,40.28329897572763,0,1,0
22337.550166160654,1,1829,0,143.0537733907847,1,2,1
2987.566755382503,0,26,0,10.0,0,1,0
1123.2983154558665,0,52,0,41.1161594255732,1,1,0
215.47887667223915,0,279,0,73.35915180580017,0,1,0
307.5235962930394,0,125,0,24.778443810191042,0,1,0
2265.01641008859,0,65,0,32.244921455551825,0,1,0
340.7197093711278,0,155,0,17.176295029249268,1,1,0
880.8208762045278,0,33,0,19.533998517878587,0,1,0
1005.0603868699454,0,106,0,84.91090159269726,0,1,0
2158.3615312958127,0,41,0,10.0,1,3,0
1908.4138816246848,0,104,0,51.97740651722155,0,1,0
4854.273018067134,0,862,0,33.79093220537909,0,1,0
3241.092039230177,0,14,0,62.673221501309385,0,1,0
829.1320373510789,0,55,0,59.465787793675794,0,1,0
373.664640736106,0,90,0,71.6247936907074,0,2,0
116.1496118195043,0,857,0,37.74201447112365,0,2,0
5701.130452386607,0,94,0,32.840120072527704,1,1,0
1487.639753055066,0,350,0,10.0,1,2,0
151.6931725552387,0,75,0,25.851987777377296,0,1,0
7886.719977625787,0,132,0,70.11038620491138,1,1,0
140.99581133555935,0,737,0,83.34536061426738,1,1,0
3107.3624690882834,0,73,0,90.31639175867802,0,1,0
13028.76681546295,0,181,0,72.54213872424026,1,1,0
72357.24908203864,1,1521,0,115.92730543021548,1,1,1
2814.8690858847817,0,514,0,71.68067043845096,1,1,0
1585.2402663796897,0,353,0,40.4765739676213,0,2,0
3993.7709197514355,0,34,0,86.31190265387681,0,1,0
1343.523537811734,0,127,0,50.086161900132275,0,2,0
466.2194182167209,0,140,0,29.538487520652033,0,3,0
1038.6304327659495,0,116,0,67.62741046673474,0,1,0
4150.578831457838,0,1,0,21.63695261231124,0,1,0
2465.3467141574897,0,117,0,25.455413864532524,0,1,0
2380.709006918244,0,86,0,49.394435349579375,1,1,0
1408.8869542452323,0,127,0,17.0243324568605,0,1,0
4800.954207283333,0,86,0,87.7168078811019,0,1,0
6128.597864364698,0,258,0,51.43289512995984,0,4,0
1801.195508810776,0,53,0,31.59488396578198,0,2,0
4925.975104911886,0,136,0,47.35814099585094,1,5,0
1609.000623697,0,176,0,96.01533587954168,0,1,0
8658.857644878059,0,75,0,64.25026756768958,0,1,0
132.9208091047165,0,73,0,110.45050938256487,0,1,0
2457.5661735675785,0,758,0,52.94258128946748,1,1,0
544.833331500134,0,158,0,45.68224903731658,0,1,0
2239.248402700964,1,347,1,50.59641569477753,0,2,0
4518.878225405276,0,50,0,78.96887220967443,0,1,0
1326.2716142105407,0,216,0,25.137764177222323,0,2,0
40.02572586179781,0,261,0,66.91117813422537,1,2,0
1336.8177953507059,0,490,0,96.30749631077057,1,1,0
586.0253899408424,0,69,1,101.0964206788676,1,1,0
466.96254221225394,0,112,0,58.18156209208575,0,3,0
1164.1501721908442,0,276,0,85.30221299220784,0,1,0
3773.0673824236287,0,47,0,23.65605090501419,0,3,0
1029.1479150720534,0,15,0,69.21641947233502,0,1,0
2196.5124158850736,0,389,0,53.05072954267087,1,1,0
8049.866930583157,0,371,0,33.00005260668513,0,1,0
7595.036759807775,1,732,0,36.500817461388756,1,1,0
90.55385525781995,0,20,0,63.42440949508888,0,1,0
420.14297495759416,0,169,0,56.93519924697712,1,1,0
1939.3707888375734,0,93,0,55.04975679397517,0,1,0
885.6297264670425,1,11,0,51.82745259051222,0,1,0
1459.2910730554902,0,152,0,50.87712467707268,0,1,0
1691.9470776813796,0,381,0,49.38370920927365,0,2,0
37.99480013288219,0,142,0,80.13047326865832,0,2,0
2627.835712061381,0,182,0,39.42665172278398,0,1,0
509.79867264114785,1,373,0,10.0,0,1,0
3634.3149655289317,0,104,0,43.30777974930541,0,2,0
1182.0027729018382,0,33,0,49.53450910137552,0,2,0
10155.451823919537,0,152,0,58.934327460264115,1,2,0
101.02258359860217,0,27,0,10.484235089911664,1,2,0
1550.7406767530351,0,64,0,29.17656397143285,0,3,0
1112.8986584642703,0,44,0,112.17966442274925,0,1,0
217.5315214525262,0,9,0,63.77913047765582,1,2,0
37.526400236449966,0,74,0,67.02353384430276,0,1,0
2278.926223099869,0,271,0,34.8582726408312,0,2,0
2762.4008312815076,0,355,0,88.5257938805009,0,1,0
93628.99408893475,1,1439,0,85.76640179678918,1,2,1
3868.3713754712116,0,19,0,47.85301907695444,0,1,0
557.6656329570544,0,43,0,54.09422080222146,0,1,0
72341.81882622952,1,2139,0,175.02075855697845,1,1,1
1009.4524081240698,0,60,0,28.94782078426148,1,1,0
319.60947334706606,0,393,0,24.04675253743057,0,1,0
908.1970519005941,0,40,0,50.61286555393511,0,1,0
1515.5681126405125,0,32,0,92.37261643756912,0,1,0
1082.2577539650943,0,251,0,85.30815961786433,0,1,0
1095.164796001585,0,144,0,30.75893843887165,1,1,0
2546.3855169186854,0,61,0,34.0844862129441,0,1,0
4292.525908293755,0,43,0,42.006582042177634,0,2,0
815.8526992242865,0,43,0,67.07784119658065,0,1,0
2054.245438139495,0,2,0,60.44258897767911,0,1,0
3451.6544806672946,0,383,0,75.22997551260526,0,2,0
1568.8205167380506,0,64,0,62.75140377066954,0,3,0
16.653275140106704,0,30,0,32.20401230971981,0,2,0
1778.8896748427226,0,21,0,63.2407386793267,0,2,0
1192.0890201239629,0,57,0,52.15044577684069,0,1,0
2307.9300780606,0,42,0,39.60662227716218,0,1,0
349.98013449263914,0,41,0,22.464045965903196,1,2,0
1506.6059488827493,0,62,0,56.0582329571108,0,1,0
3527.4195506508754,0,139,0,54.56991903362049,0,2,0
2645.7828121235552,0,63,0,44.282671486487835,0,1,0
992.4526160441716,0,29,0,48.91679967326616,0,2,0
1513.3555143767223,0,394,0,57.58501402305779,0,1,0
5278.591052687765,0,127,0,40.37809983389606,0,1,0
910.7030739315799,0,45,0,67.6718246833162,0,1,0
3604.202005522729,0,27,0,64.21566119952006,1,1,0
143.23740759498324,0,245,0,82.74839220952788,0,2,0
1722.1715606545965,0,53,0,43.032143488386396,0,1,0
3190.0234926354915,0,391,0,91.93607589925594,0,1,0
5256.039459258309,0,129,0,63.243044517499385,0,3,0
2265.3152890505166,0,49,0,67.7928377651821,0,2,0
3368.4260803242587,0,570,0,39.06042162355395,0,1,0
2350.712959645709,0,218,0,26.06717468492078,0,1,0
4424.737096502841,0,119,0,68.13100057014114,1,2,0
10.0,0,37,0,59.00292115328382,0,1,0
1355.3730247144947,0,141,0,55.23283607815559,0,1,0
1673.4078130436587,0,7,0,49.83463478623479,0,1,0
759.2719196210223,0,8,0,52.29426806517355,0,1,0
1150.2785918191,0,103,0,33.50918195488304,0,1,0
2323.9940264321613,0,273,0,48.19981419036362,0,2,0
4037.775478905329,0,12,0,34.26881102739948,0,1,0
4952.11097379326,0,8,0,56.491841125406424,0,1,0
17124.057066427784,1,1460,1,255.50475863832563,1,2,1
273.4441244248636,0,240,0,62.80271130926701,0,1,0
1333.1682702745577,0,52,0,97.05277139159867,0,1,0
1081.569828999674,0,178,0,57.65666921453476,0,2,0
1120.16265549983,0,89,0,49.974391423254836,1,1,0
3840.0319925284084,0,24,0,54.36254866448089,1,1,0
177.63372456823905,0,58,0,51.286208448982315,0,1,0
37306.21687892919,1,702,0,174.59645356631813,0,5,1
625.4711962280177,0,40,0,57.14915246493939,1,1,0
3029.4539864724616,0,152,0,40.44314618048725,1,1,0
287.79123261150846,0,145,0,64.90956121597623,0,2,0
1095.4650829620145,0,455,0,72.4652287646268,0,3,0
1115.7404965206704,1,26,0,45.03545104763795,0,1,0
7282.928886221204,0,207,0,90.8289688718433,0,1,0
1433.1521898142994,0,453,0,30.867333141214615,0,2,0
664.9168715434254,0,86,0,107.75395376346899,1,1,0
477.66372862672864,0,50,0,31.246455954240712,0,1,0
5720.7486680321035,0,12,0,61.85390920932723,0,1,0
639.2835842059735,0,118,0,24.37223493240617,0,1,0
2507.509729041493,0,28,0,22.929352880999836,0,1,0
1621.0526039307579,0,29,0,75.32639932563205,0,1,0
1425.017299243464,0,238,0,40.96148372728792,1,1,0
166.95734487045652,0,134,0,62.17877237027405,0,2,0
1368.806793458601,0,442,0,60.99735791543896,1,1,0
373.6514460021236,0,508,0,82.03540238396866,0,2,0
4016.3476237453433,0,43,0,67.66434784128218,0,1,0
12.182324827058045,1,127,0,36.04259208041158,0,2,0
82.19360162086203,0,223,0,67.52891912025162,0,1,0
3475.0795493526734,0,656,0,26.39235981514201,0,1,0
2589.546659297546,0,5,0,64.08866335936031,1,2,0
6817.906506981094,0,70,0,42.104398061225695,0,1,0
492.4691750234789,0,127,0,50.05136282413787,0,1,0
522.7891509781944,0,23,0,50.12014035560028,0,1,0
327.32684122594196,1,362,0,86.1383167817534,0,1,0
270.84463066883217,0,391,0,64.28211404194019,0,1,0
2951.503919413677,0,152,0,31.79845352618657,0,1,0
288.09647725348896,0,377,0,106.56303120489085,0,1,0
903.8108735291445,0,67,0,13.554148518940636,0,1,0
4868.849961284312,0,48,0,20.363761261105502,0,1,0
13095.179175885754,1,864,1,190.0544289263455,1,1,1
1476.8372498493147,0,166,0,36.55371191664657,0,1,0
355.9417558303001,0,92,0,29.814052241957235,0,1,0
144.10243512955248,0,149,0,91.17189796815826,0,2,0
2161.2859682406156,0,2,0,29.183953487068973,1,1,0
89274.3447816195,1,1789,0,154.29106535672068,1,1,1
1522.2660396120461,0,160,0,45.97942119477983,0,1,0
1354.1138293131407,0,57,0,49.623316686389515,1,3,0
121.31918961902774,0,92,0,90.49125447597913,0,1,0
1562.2245295800378,0,182,0,31.948417133066453,0,1,0
1586.7439357991668,0,105,0,50.29629591711725,0,2,0
1182.9542006758998,0,209,0,46.67990880044198,0,1,0
1697.0319637646214,0,61,0,33.78198939805304,0,1,0
386.81909897667305,0,48,0,62.30629793761433,1,4,0
1449.2111575131082,0,759,0,37.300429030526814,1,1,0
1731.3419540396183,0,35,0,73.4367032967816,0,1,0
1383.0481770838542,0,120,0,68.26702168379705,0,1,0
4131.121319474948,0,540,0,29.72599518236575,0,1,0
1659.4147024266813,0,374,0,58.36396375346786,0,2,0
66474.1436018817,1,951,1,71.47615668323304,1,2,1
3985.6911394665453,0,140,0,69.69465535743083,0,1,0
1235.401278180902,0,52,0,46.3080614924413,1,1,0
4136.1585051332895,0,159,0,39.29943888469789,1,3,0
4652.266782763454,0,343,0,49.59809450908216,0,2,0
1917.3745633120047,0,116,0,28.699555920316996,1,1,0
1280.3243729438,0,462,0,75.95222734855002,1,1,0
1535.5215732558515,0,32,0,39.9902807933562,0,1,0
2256.0014255666,0,246,0,42.23593555121274,0,2,0
963.7007113749399,0,7,0,41.761401965398534,0,1,0
4779.228904253153,0,20,0,67.36495594150925,0,1,0
66167.64961524967,1,1304,0,155.48324094691452,1,1,1
793.8677339610887,0,212,0,104.36965346434798,0,2,0
2272.3574841552363,0,361,0,62.068139881698634,0,2,0
3300.109996821444,0,12,0,39.19171756107427,1,1,0
724.022805503126,0,89,0,76.41934063287573,0,1,0
356.6015955507899,0,0,0,32.55895903074138,0,1,0
1218.811932741165,0,182,0,53.86037135891139,0,2,0
6852.994394668936,0,25,0,59.94404236794458,0,2,0
2668.181891074308,0,65,0,38.22803012246218,0,2,0
172.42948404485475,0,24,0,62.70836252760593,0,2,0
4294.1680741997425,0,56,0,42.76065237730482,0,1,0
2385.2497919252205,0,117,0,68.54264117836422,1,2,0
2420.766217166283,0,281,0,36.68230707793236,0,1,0
1597.0411837093875,0,81,0,66.46894363552623,0,2,0
142.42977024941894,0,62,0,53.199266108345526,0,2,0
1193.1095280002094,0,293,0,54.961655156856345,0,1,0
453.1161304435277,0,59,0,62.16174946560314,0,3,0
2089.2207891676703,0,253,0,38.65769634400297,1,1,0
1258.4287514287314,0,133,0,20.728757573683637,0,1,0
1597.5346102781666,0,49,0,40.67722008166264,0,1,0
3033.7306060973037,0,191,0,41.274676214905725,1,1,0
40.23864529644333,0,150,0,46.9668683033735,0,1,0
5488.52788431795,0,50,0,40.84606549120603,1,1,0
1734.701481317855,0,87,0,73.73741660555245,1,1,0
4033.1658009271996,0,427,0,78.48309760267189,1,1,0
552.2930492062957,1,215,0,75.33595783154749,0,2,0
2684.404911509822,0,30,0,110.73945903227607,0,2,0
17830.847336535553,1,1572,0,169.50135901344282,1,1,1
179.31716261755102,0,7,0,85.24478984482892,1,1,0
624.5419968161821,0,100,0,77.40171272284734,0,1,0
387.39890561205726,0,146,0,70.10267821758676,0,1,0
44.224808263152525,0,115,0,99.22431871917877,1,1,0
964.1374755748795,0,530,0,61.187486012860184,1,1,0
1706.082944662607,0,83,0,57.97839771772501,0,1,0
303.6032246685012,0,223,0,65.86148634300444,0,2,0
2417.2254983088433,0,93,0,39.654857111906665,0,1,0
1393.7549918629768,0,605,0,63.227863094467935,1,1,0
1473.6901997037887,0,69,0,52.9065490876471,0,2,0
2035.3341635086804,0,102,0,56.42432968118852,0,1,0
5975.119401998199,1,65,0,42.9143499211374,0,1,0
1625.2507098018473,0,263,0,77.79219579193472,0,1,0
7854.22722965039,0,291,0,91.87158918555326,1,1,0
386.4862684088952,0,206,0,62.99098710241065,0,1,0
19714.312925415845,1,2889,0,182.38374076063127,0,1,1
2310.728607803779,0,129,0,85.69820692164191,0,2,0
986.6624162042885,0,62,0,65.44023211986146,0,1,0
2703.6647828436794,0,10,0,10.0,1,1,0
66619.96776632601,1,1216,0,154.99269338784066,1,1,1
12457.58250793198,0,22,0,17.204426830232684,1,1,0
8392.566925932528,0,796,0,31.65741370638527,1,2,0
1470.3047252562162,0,47,0,29.7593040403456,0,3,0
2180.5905136840443,0,61,0,45.73377230451028,0,2,0
198.15243857046926,0,382,0,39.37152655006126,0,2,0
564.4069719610835,0,71,0,85.06383161832909,0,1,0
59263.123130474494,1,1863,0,208.44842072246107,1,1,1
1841.5212330384154,0,670,0,77.31555557506519,0,1,0
324.4289781345564,0,765,0,83.8276351545066,0,1,0
146.661176679683,0,50,0,30.774683927195813,1,2,0
109.43430740488148,0,197,0,38.438587112980954,1,2,0
1156.795526936863,0,238,0,60.12862436785279,1,1,0
5302.27971599302,0,158,0,61.909724196820136,0,1,0
787.9750088532054,0,150,0,79.12056646314207,1,2,0
1615.4666632953936,0,131,0,40.168858267941744,0,1,0
2151.356114201852,0,117,0,74.0492545657095,1,1,0
3327.926927487569,0,9,0,69.66813083879597,0,2,0
659.751825367988,0,80,0,67.9389321662378,0,1,0
2417.072341128907,0,35,0,59.00008852911567,0,1,0
4059.8926322780626,0,101,0,72.44933371955254,0,2,0
1496.5096830078558,0,1391,0,67.47392287232759,0,1,0
3438.5891201142176,0,24,0,31.990493798691393,0,1,0
5341.291505238915,0,119,0,41.31491183889586,0,1,0
921.2833050330469,0,157,0,54.195502665251674,1,2,0
4126.980526013507,0,254,0,40.02323482532983,0,2,0
131.444340315675,0,389,0,68.02090567673629,0,1,0
3149.0314699214873,0,250,0,20.94125986550302,0,1,0
7788.415239178507,0,223,0,88.1958279508788,0,2,0
6217.055226338435,0,285,0,69.83345166046536,0,4,0
563.5420537565881,0,499,0,36.81412129806109,0,1,0
2386.16434118814,0,61,0,29.517555900763686,0,1,0
5020.726235421497,0,390,0,58.26738899602101,0,1,0
1805.3628359084466,0,81,0,45.79690337548354,0,1,0
471.0735915447652,0,22,0,26.325656215114456,0,2,0
11044.393065333941,1,1445,1,119.19666076156263,1,2,1
189.19680116925733,0,29,0,65.23528992457629,0,2,0
6488.4606338140275,0,151,0,43.332887544608674,0,1,0
454.82659015249686,1,304,0,69.12012546415225,1,1,0
145.99871174561127,0,171,0,65.7222619345158,0,1,0
45.59321692425079,0,125,0,67.88550073839966,1,1,0
6246.566275777002,0,23,0,68.90265287281328,0,1,0
4927.857163356517,1,5,0,54.78802706301792,1,1,0
3170.055952714108,0,619,0,70.38334108547889,0,1,0
1954.0570294609895,0,101,0,28.8792381771381,0,1,0
218.45948968573285,0,160,0,83.11519632156568,0,2,0
5378.1551160406,0,616,0,58.644815982246115,0,1,0
3741.3845406205883,0,116,0,42.54031902634188,0,1,0
1631.6287375954942,0,91,0,32.358351474643584,1,2,0
7095.44865749804,0,69,0,55.20598106323925,0,1,0
1686.9448377644912,0,8,0,26.458100711507104,1,1,0
8957.128564293005,0,487,0,60.601371528358655,1,1,0
4485.509525783996,0,142,0,62.803986639258795,0,1,0
271.09061096611475,0,140,0,35.5262800071702,0,1,0
663.1347160120434,0,49,0,35.78528263727152,0,2,0
219.23816612572944,0,11,0,46.7345896810934,0,4,0
814.6877838024362,0,28,0,12.338109368123519,0,1,0
301.5229632050532,0,40,0,111.43259089680411,1,3,0
4395.749452986549,0,274,0,17.318043058723042,0,1,0
4285.194958842404,0,299,0,96.69432289238486,1,1,0
177.8221670939308,0,7,0,82.2069228083806,0,3,0
205.7577736373802,0,39,0,70.04846465252129,0,3,0
1147.470380379137,0,131,0,14.492567112501732,0,1,0
2670.5965789823613,0,202,0,10.0,1,1,0
1884.8836070378238,0,11,0,10.0,0,1,0
990.0760826874022,0,10,0,95.19648560633193,0,1,0
4130.972996974321,0,96,0,87.03069284362189,0,1,0
4006.7400207075884,0,44,0,42.991894767752584,1,1,0
1116.051578569622,0,0,0,69.99038267031112,1,1,0
2219.7863479748344,0,150,0,63.32409757668196,0,2,0
1746.5444329533743,0,551,0,61.535840110170284,1,2,0
60967.54294434305,1,1914,1,154.72164641938724,1,1,1
1394.219734124335,0,254,0,57.64359777653601,0,1,0
828.7440178857142,0,913,0,89.46930306002415,0,2,0
